banos,ciudad,comunidad,habitaciones,link,particular,precio,referencia,superficie,web
2,Distrito Eixample. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-antiga_esquerra_de_eixample08011-89259305866_100500/,Profesional,600.000 , SA231-38518809,120,Pisos
2,Sant Pere de Ribes,Barcelona,4,https://www.pisos.com/comprar/piso-sant_pere_de_ribes_les_roquetes08812-90886721858_101300/,Profesional,199.000 , API114-AG3229_001807-74,136,Pisos
3,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/piso-sant_gervasi_galvany08021-92526478666_990014/,Profesional,930.000 , 4990014-002768,239,Pisos
1,L'Ametlla del Vallès,Barcelona,3,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-85923872514_100100/,Profesional,239.000 , PX1572-04040-81674079,287,Pisos
1,Distrito Ciutat Vella. Barcelona Capital,Barcelona,2,https://www.pisos.com/comprar/piso-el_raval08001-93355901827_101800/,Profesional,189.000 , IF7349-2678V,57,Pisos
3,Sant Fost de Campsentelles,Barcelona,5,https://www.pisos.com/comprar/casa-sant_fost_de_campsentelles_centro_urbano-88404006403_100800/,Profesional,335.000 , SA336-00231/604,188,Pisos
2,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-la_pau_lloreda_puigfred_montigala08917-90918733362_103800/,Profesional,195.000 , INB209-282-242,104,Pisos
2,Vilassar de Mar,Barcelona,3,https://www.pisos.com/comprar/piso-vilassar_de_mar_centro_urbano-92513969535_101800/,Profesional,419.000 , IF76025-S-0942,100,Pisos
2,Distrito Llevant. Terrassa,Barcelona,1,https://www.pisos.com/comprar/atico-torre_sana08227-945856909585913_109700/,Profesional,170.000 , 4991923-021043,80,Pisos
3,Llinars del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-llinars_del_valles_centro_urbano-92534530816_999081/,Profesional,415.000 , 999081-002012,285,Pisos
1,Vacarisses,Barcelona,2,https://www.pisos.com/comprar/chalet-vacarisses_centro_urbano-89242024100_108900/,Profesional,130.000 , XA107-26759,57,Pisos
2,Sant Boi de Llobregat,Barcelona,4,https://www.pisos.com/comprar/piso-marianao-93430628001_515680/,Profesional,235.000 , 4515680-ASB7686,142,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_fort_pienc08013-89239173651_517916/,Profesional,430.000 , 4517916-CALLE NAPOLES,102,Pisos
2,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-93430887499_510952/,Profesional,490.000 , 4510952-9415352,330,Pisos
4,Vallgorguina,Barcelona,5,https://www.pisos.com/comprar/casa_unifamiliar-vallgorguina_centro_urbano-945856909582051_109700/,Profesional,295.000 , 4994479-728-CASA CA,258,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-la_nova_esquerra_de_eixample08029-92509818655_991824/,Profesional,330.000 , 4991824-JOSEP TARRADELLAS,70,Pisos
1,Distrito Nord-Est. Terrassa,Barcelona,2,https://www.pisos.com/comprar/piso-les_arenes_can_montllor_i_la_gripia08227-92506792762_514364/,Profesional,145.000 , 514364-006123,60,Pisos
2,Distrito Horta-Guinardó. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-el_carmel08032-7564699459_109700/,Profesional,314.000 , 4512736-11475620,86,Pisos
1,Distrito Ciutat Vella. Barcelona Capital,Barcelona,2,https://www.pisos.com/comprar/piso-sant_pere_santa_caterina_la_ribera08003-92500901412_100200/,Profesional,159.000 , TC329-315045,36,Pisos
2,Distrito Sant Martí. Barcelona Capital,Barcelona,1,https://www.pisos.com/comprar/piso-provencals_del_poblenou08005-8362638878_109700/,Profesional,419.000 , 4510800-12583628,106,Pisos
4,Vilassar de Dalt,Barcelona,5,https://www.pisos.com/comprar/casa-vilassar_de_dalt_centro_urbano-92559476376_100500/,Profesional,645.000 , SA1393-W-01ZP6H/3699,300,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_marti_la_verneda_la_pau08020-91743722697_500765/,Profesional,215.000 , 500765-IS412,69,Pisos
2,Distrito Centre. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-centre_barrio08221-92599471966_999004/,Profesional,249.000 , 999004-002971,92,Pisos
2,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-la_pau_lloreda_puigfred_montigala08917-92569914359_109200/,Profesional,399.000 , YE3-16571-X230,150,Pisos
1,Palafolls,Barcelona,2,https://www.pisos.com/comprar/piso-palafolls_centro_urbano-92507457508_107000/,Profesional,108.000 , AS1-ALI0000085405,68,Pisos
3,Granollers,Barcelona,4,https://www.pisos.com/comprar/piso-granollers_centre-92518270552_518320/,Profesional,310.000 , 4518320-110179,146,Pisos
3,Viladecans,Barcelona,4,https://www.pisos.com/comprar/casa-el_torrent_ballester_can_palmer_can_batllori-92594607423_100500/,Profesional,389.000 , SA1019-OP190204/3968,126,Pisos
2,Granollers,Barcelona,3,https://www.pisos.com/comprar/piso-granollers_centre-90027387097_120900/,Profesional,1.090.000 , 1209-000010,222,Pisos
2,Distrito Nord-Oest. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-nord_oest_sant_pere08225-89238322736_108900/,Profesional,250.000 , XA107-26887,111,Pisos
1,Badalona,Barcelona,2,https://www.pisos.com/comprar/piso-gorg_progres_raval_can_claris-92508820561_514351/,Profesional,325.000 , 4514351-PIS_0073,85,Pisos
3,El Masnou,Barcelona,5,https://www.pisos.com/comprar/casa-el_masnou_centro_urbano-90027277575_104400/,Particular,1.290.000 , SA1125-GH 10851/5046,260,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_marti_de_provencals08020-92582751029_100200/,Profesional,260.000 , TC327-314295,74,Pisos
3,Distrito Sant Martí. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_marti_el_poblenou08005-86716779259_101800/,Profesional,499.000 , IF7655-ALQ_LUN01,134,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,2,https://www.pisos.com/comprar/piso-sant_marti_de_provencals08020-92522729483_100200/,Profesional,255.000 , TC113-315197,76,Pisos
2,Rubí,Barcelona,3,https://www.pisos.com/comprar/casa-sant_muc_castellnou_can_mir-92586567496_101300/,Profesional,391.000 , API113-AG4111_001932-98,216,Pisos
2,Montcada i Reixac,Barcelona,3,https://www.pisos.com/comprar/piso-mas_rampinyo_carrerada_mas_pomada-8267580533_109700/,Profesional,230.000 , 4511113-12528935,90,Pisos
2,Badalona,Barcelona,4,https://www.pisos.com/comprar/piso-centre_dalt_de_la_vila_coll_i_pujol-945856909448698_109700/,Profesional,280.000 , 4513164-201809,115,Pisos
6,Castellar del Vallès,Barcelona,5,https://www.pisos.com/comprar/casa-castellar_del_valles_centro_urbano-88418502025_517205/,Particular,570.000 , 4517205-000008,539,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/atico-la_dreta_de_eixample08037-87569792050_517256/,Profesional,845.000 , 4517256-SRBB-0004,113,Pisos
2,Distrito Sant Martí. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_camp_de_arpa_del_clot08026-93401284366_100200/,Profesional,360.000 , TC189-317491,109,Pisos
2,Rubí,Barcelona,4,https://www.pisos.com/comprar/duplex-nord_ca_noriol-91691291357_513706/,Profesional,227.000 , 4513706-686-1192,128,Pisos
1,Granollers,Barcelona,3,https://www.pisos.com/comprar/piso-instituts_ponent08401-91682216146_100200/,Profesional,92.500 , TC396-312756,61,Pisos
4,Sant Pol de Mar,Barcelona,7,https://www.pisos.com/comprar/casa-sant_pol_de_mar_centro_urbano-92586786033_100100/,Particular,343.000 , PX75778-84667633-84667633,456,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-sabadell_centre-92504541928_501103/,Profesional,237.000 , 501103-001343,95,Pisos
2,Distrito Centre. Terrassa,Barcelona,4,https://www.pisos.com/comprar/piso-centre_barrio08221-419422613_142900/,Profesional,208.000 , 1429-27788,90,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-sabadell_centre08201-7465537273_109700/,Profesional,336.000 , 4510800-11123543,101,Pisos
2,El Masnou,Barcelona,3,https://www.pisos.com/comprar/piso-el_masnou_centro_urbano-90026521719_511619/,Profesional,183.000 , 4511619-REF1846,90,Pisos
1,Distrito Horta-Guinardó. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-can_baro08024-93354098015_100200/,Profesional,275.000 , TC30-317392,89,Pisos
2,Badalona,Barcelona,4,https://www.pisos.com/comprar/atico-llefia08913-89217876044_101800/,Profesional,330.000 , IF75912-B525,140,Pisos
1,Distrito Ciutat Vella. Barcelona Capital,Barcelona,2,https://www.pisos.com/comprar/piso-el_raval08001-84216584389_108900/,Profesional,265.000 , XA53-V26042,55,Pisos
1,Distrito Sant Andreu. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_andreu_navas08027-90932910672_100200/,Profesional,299.000 , TC497-264337,80,Pisos
3,Sant Andreu de Llavaneres,Barcelona,3,https://www.pisos.com/comprar/piso-port_balis_platges-92545682352_994479/,Profesional,420.000 , 4994479-739-LLAVANERES,268,Pisos
1,Distrito Horta-Guinardó. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-can_baro08024-91746063191_100200/,Profesional,205.000 , TC110-312607,67,Pisos
1,Viladecans,Barcelona,2,https://www.pisos.com/comprar/piso-el_torrent_ballester_can_palmer_can_batllori-92539068646_100500/,Profesional,187.000 , SA1019-OP1804/005/3968,60,Pisos
2,Castelldefels,Barcelona,3,https://www.pisos.com/comprar/piso-castelldefels_la_pineda-90878668183_515680/,Profesional,286.000 , 4515680-ASB7631,93,Pisos
3,Sant Pere de Ribes,Barcelona,4,https://www.pisos.com/comprar/casa_adosada-mas_en_serra_els_cards08812-90916362744_100500/,Profesional,449.000 , SA25-5805384OH/5745,206,Pisos
2,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-artigas_sant_roc_congres_el_remei_la_mora08918-91738313424_100200/,Profesional,390.000 , TC371-312016,133,Pisos
1,Gavà,Barcelona,3,https://www.pisos.com/comprar/piso-les_bobiles_avinguda_diagonal_les_colomeres-91688948044_100200/,Profesional,220.000 , TC312-312370,87,Pisos
2,Distrito Sant Andreu. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-sant_andreu_barrio08030-90879846476_100200/,Profesional,420.000 , TC315-304294,134,Pisos
1,Distrito Ciutat Vella. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_barri_gotic08038-93372869562_513773/,Profesional,209.000 , 4513773-000002,55,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-la_dreta_de_eixample08007-71692249072_101600/,Particular,2.800.000 , IF7269-VBCN0002,160,Pisos
1,Distrito Les Corts. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/piso-la_maternitat_sant_ramon08028-93397936008_100200/,Profesional,500.000 , TC188-317663,167,Pisos
1,Distrito Sants-Montjuïc. Barcelona Capital,Barcelona,1,https://www.pisos.com/comprar/piso-la_marina_del_port_parc_de_montjuic08004-93387104870_100500/,Profesional,199.800 , SA352-HF01695/2135,48,Pisos
3,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-91698246019_510952/,Profesional,500.000 , 4510952-9415140,451,Pisos
1,Sabadell,Barcelona,2,https://www.pisos.com/comprar/piso-can_puiggener_togores-90075578975_516629/,Profesional,, 4516629-13555988,85,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-diagonal_mar_el_front_maritim_del_poblenou08019-89216214754_101800/,Profesional,315.000 , IF6951-PRIM315,90,Pisos
2,Santa Coloma de Gramenet,Barcelona,3,https://www.pisos.com/comprar/piso-santa_coloma_de_gramenet_fondo08923-93400136736_108500/,Profesional,210.000 , AG230-1133,90,Pisos
3,Collbató,Barcelona,4,https://www.pisos.com/comprar/chalet-collbato_centro_urbano-926073287_500732/,Profesional,307.000 , 500732-00737,188,Pisos
2,Sabadell,Barcelona,2,https://www.pisos.com/comprar/piso-sabadell_centre08203-89264468379_104400/,Profesional,210.000 , SA730-V10183/2691,84,Pisos
2,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-sarria_sant_gervasi_sarria08017-945856909414460_109700/,Profesional,835.000 , 515612-PS-795,139,Pisos
1,Distrito Nou Barris. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-vilapicina_la_torre_llobeta08031-91687387609_100200/,Profesional,199.000 , TC500-313131,65,Pisos
1,Distrito Centre. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-centre_barrio08221-858596202_142600/,Profesional,215.000 , 1426-19109,98,Pisos
2,Granollers,Barcelona,3,https://www.pisos.com/comprar/piso-sant_miquel_tres_torres08401-9363378864_109700/,Profesional,199.000 , 4510800-14188470,79,Pisos
2,Distrito Gràcia. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/atico-el_camp_en_grassot_gracia_nova08025-93377797535_992683/,Profesional,575.000 , 4992683-000001,142,Pisos
1,Distrito Sants-Montjuïc. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sants_montjuic_sants08014-945856909543411_109700/,Profesional,395.000 , 4514482-0060-00063,83,Pisos
3,Distrito Horta-Guinardó. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/duplex-la_font_en_fargues08032-8961983853_109700/,Profesional,738.000 , 4512736-13570137,135,Pisos
1,Distrito Sant Andreu. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-el_congres_els_indians08027-93374964740_100200/,Profesional,190.000 , TC230-317329,91,Pisos
3,Sant Cugat del Vallès,Barcelona,3,https://www.pisos.com/comprar/casa_adosada-eixample_torreblanca-92536923656_515612/,Profesional,845.000 , 515612-ADSC-845,280,Pisos
2,Palau-solità i Plegamans,Barcelona,5,https://www.pisos.com/comprar/casa-palau_solita_i_plegamans_centro_urbano-90015417815_101800/,Profesional,298.000 , IF7434-20182702,160,Pisos
3,Castellar del Vallès,Barcelona,3,https://www.pisos.com/comprar/chalet-castellar_del_valles_centro_urbano-87548368996_107000/,Profesional,174.000 , AS1-52916925,134,Pisos
1,Badia del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-badia_del_valles_centro_urbano08214-91726839401_108900/,Profesional,119.000 , XA424-40229,86,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-eixample_sant_antoni08015-89184124531_500067/,Profesional,375.000 , 500067-000902,112,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-diagonal_mar_el_front_maritim_del_poblenou08930-91734909160_501489/,Profesional,320.000 , 4501489-000333,91,Pisos
1,Distrito Sants-Montjuïc. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sants_montjuic_sants08014-90932250357_101300/,Profesional,290.000 , API103-AG68248_001887-04,85,Pisos
1,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-badalona_la_salut-93337798707_501677/,Profesional,130.000 , 501677-004168,75,Pisos
2,Distrito Sants-Montjuïc. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-la_marina_del_port_parc_de_montjuic08038-93417245667_100200/,Profesional,220.000 , TC567-317597,110,Pisos
2,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-89213786378_108900/,Profesional,320.000 , 4510952-9415322,212,Pisos
1,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-badalona_la_salut-92597277821_518051/,Profesional,99.000 , 4518051-005329,70,Pisos
2,Malgrat de Mar,Barcelona,3,https://www.pisos.com/comprar/piso-malgrat_de_mar_centro_urbano-90875740982_101800/,Profesional,152.000 , IF7063-PA996,78,Pisos
2,Santa Eulàlia de Ronçana,Barcelona,7,https://www.pisos.com/comprar/casa-santa_eulalia_de_roncana_centro_urbano-80891328104_100100/,Profesional,360.000 , PX754-1975-100-38673293,275,Pisos
2,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-artigas_sant_roc_congres_el_remei_la_mora-945856909520023_109700/,Profesional,315.000 , 4514351-PIS_0046,105,Pisos
3,La Garriga,Barcelona,4,https://www.pisos.com/comprar/chalet_pareado-la_garriga_centro_urbano-86693352128_512534/,Profesional,385.000 , 4512534-162004,180,Pisos
1,Castelldefels,Barcelona,2,https://www.pisos.com/comprar/piso-montmar_can_roca-90838963953_515193/,Profesional,364.500 , 515193-CS001217EA,90,Pisos
5,Cervelló,Barcelona,8,https://www.pisos.com/comprar/piso-cervello_centro_urbano-92554609257_518779/,Profesional,500.000 , 4518779-VILLA LUCREZIA,300,Pisos
2,Distrito Ciutat Vella. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-el_barri_gotic08002-91720627611_513145/,Profesional,520.000 , 513145-79-CALL,115,Pisos
1,Distrito Ciutat Vella. Barcelona Capital,Barcelona,1,https://www.pisos.com/comprar/piso-sant_pere_santa_caterina_i_la_ribera08003-945856908961631_109700/,Profesional,425.000 , 4990014-002541,61,Pisos
1,Distrito Sud. Terrassa,Barcelona,4,https://www.pisos.com/comprar/piso-can_palet08223-92558957310_100500/,Profesional,110.000 , SA1296-00200/5188,80,Pisos
3,Sant Cugat del Vallès,Barcelona,5,https://www.pisos.com/comprar/chalet_adosado-sant_cugat_del_valles_mira_sol-85002857741_515612/,Profesional,680.000 , 515612-XSC-790,300,Pisos
1,Palau-solità i Plegamans,Barcelona,4,https://www.pisos.com/comprar/casa-palau_solita_i_plegamans_centro_urbano-836892392_120600/,Profesional,380.000 , 1206-020899,270,Pisos
1,Distrito Sants-Montjuïc. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_poble_sec08004-91682493897_517332/,Profesional,299.950 , 4517332-000005,75,Pisos
2,Sant Andreu de Llavaneres,Barcelona,3,https://www.pisos.com/comprar/piso-centre_urba-90089428143_101800/,Profesional,237.000 , IF75931-354,90,Pisos
1,Badia del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-badia_del_valles_centro_urbano08214-93367859544_100500/,Profesional,118.000 , SA360-RC2302/4258,86,Pisos
1,Cornellà de Llobregat,Barcelona,4,https://www.pisos.com/comprar/atico-cornella_de_llobregat_centre-92588481679_100200/,Profesional,260.000 , TC359-204444,115,Pisos
1,Distrito Sant Martí. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_clot08018-91757429742_100200/,Profesional,310.000 , TC113-312185,80,Pisos
1,Parets del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-parets_del_valles_centro_urbano08150-91744282160_100500/,Profesional,137.000 , SA336-00250/604,68,Pisos
1,Vilanova i la Geltrú,Barcelona,3,https://www.pisos.com/comprar/piso-sant_joan_moli_de_vent-93349546837_517089/,Profesional,215.000 , 4517089-000052,106,Pisos
3,Gavà,Barcelona,4,https://www.pisos.com/comprar/casa_adosada-gava_mar-433981078_274500/,Profesional,540.000 , 2745-CS003614,205,Pisos
2,Vic,Barcelona,3,https://www.pisos.com/comprar/piso-caputxins_santa_clara_hospital-90908267577_996941/,Particular,165.000 , 4996941-000051,85,Pisos
1,Distrito Llevant. Terrassa,Barcelona,4,https://www.pisos.com/comprar/piso-ca_nanglada08226-93403790850_516991/,Profesional,98.000 , 4516991-013509,90,Pisos
2,Distrito Horta-Guinardó. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-el_guinardo08041-90900382167_100200/,Profesional,270.000 , TC30-307852,95,Pisos
1,Distrito Eixample. Barcelona Capital,Barcelona,1,https://www.pisos.com/comprar/piso-la_sagrada_familia08013-90082719900_992683/,Profesional,280.000 , 4992683-LLO23,70,Pisos
2,Castelldefels,Barcelona,3,https://www.pisos.com/comprar/piso-els_canyars_el_castell_i_poble_vell-945856909567047_109700/,Particular,410.000 , 4501569-001785,100,Pisos
2,Cardedeu,Barcelona,4,https://www.pisos.com/comprar/casa-cardedeu_centro_urbano-92575112441_515471/,Profesional,321.000 , 515471-000042,135,Pisos
